open_time,open,high,low,close,volume
1674845100000,23182.40,23197.50,23152.30,23173.10,2477.855
1674846000000,23173.20,23194.30,23150.10,23163.60,1906.504
1674846900000,23163.70,23187.10,23159.40,23161.00,1195.846
1674847800000,23161.10,23204.70,23161.00,23186.20,1673.738
1674848700000,23186.10,23280.20,23184.60,23246.70,6334.472
1674849600000,23246.80,23500.00,23241.90,23264.50,36006.816
1674850500000,23264.60,23343.70,23223.20,23325.00,10405.701
1674851400000,23325.00,23333.00,23241.90,23259.00,5080.385
1674852300000,23259.00,23259.00,23006.00,23104.70,26633.516
1674853200000,23104.60,23149.50,23049.10,23137.90,6538.308
1674854100000,23137.90,23156.80,23123.80,23145.10,2676.686
1674855000000,23145.00,23191.70,23145.00,23180.00,2668.413
1674855900000,23179.90,23183.50,23044.00,23077.90,5169.728
1674856800000,23077.90,23094.60,22940.00,23017.90,8930.635
1674857700000,23018.00,23075.70,23011.10,23071.50,3623.559
1674858600000,23071.60,23080.00,22988.10,23004.10,2465.724
1674859500000,23004.10,23033.00,22956.40,23000.70,3446.446
1674860400000,23000.70,23055.20,23000.40,23032.90,2958.108
1674861300000,23032.90,23070.50,23032.90,23063.20,1798.384
1674862200000,23063.30,23075.30,23050.80,23058.00,1302.412
1674863100000,23058.10,23068.10,23035.50,23068.00,1310.141
1674864000000,23068.10,23094.40,23034.00,23046.20,3192.911
1674864900000,23046.20,23123.60,23033.90,23116.50,2996.201
1674865800000,23116.60,23185.00,23092.00,23169.00,4251.914
1674866700000,23168.90,23169.90,23131.50,23145.60,2496.397
1674867600000,23145.60,23164.80,23105.00,23117.10,2133.883
1674868500000,23117.10,23127.00,23069.50,23092.30,2470.060
1674869400000,23092.30,23128.80,23065.40,23111.30,1669.827
1674870300000,23111.40,23121.00,23075.50,23082.20,1079.949
1674871200000,23082.20,23102.60,23069.10,23074.60,1565.101
1674872100000,23074.70,23090.90,23060.10,23071.00,1361.934
1674873000000,23071.00,23119.70,23068.70,23111.20,1718.061
1674873900000,23111.10,23112.60,23072.00,23076.50,1101.963
1674874800000,23076.50,23098.40,23070.00,23070.00,1047.259
1674875700000,23070.10,23091.90,23070.00,23076.60,801.449
1674876600000,23076.60,23109.20,23074.20,23108.80,887.320
1674877500000,23108.80,23133.60,23104.00,23109.00,1832.847
1674878400000,23108.90,23124.30,23096.60,23119.60,1165.358
1674879300000,23119.50,23121.50,23086.50,23100.00,1283.020
1674880200000,23100.00,23100.00,23087.00,23091.80,699.020
1674881100000,23091.80,23091.80,23071.20,23083.90,1057.720
1674882000000,23083.90,23102.10,23050.10,23087.40,1789.561
1674882900000,23087.40,23087.40,23019.20,23057.70,3221.196
1674883800000,23057.60,23058.50,23033.30,23044.30,1041.045
1674884700000,23044.30,23065.70,23040.20,23057.30,1107.123
1674885600000,23057.30,23072.60,23051.20,23051.20,1070.774
1674886500000,23051.20,23054.20,23000.80,23013.30,2526.198
1674887400000,23013.30,23039.00,23007.10,23018.70,1229.002
1674888300000,23018.60,23045.00,23006.00,23031.90,1957.907
1674889200000,23031.80,23034.40,22980.00,23000.00,2328.574
1674890100000,23000.00,23003.20,22950.20,22956.90,4400.935
1674891000000,22956.90,22990.00,22942.90,22988.10,3416.228
1674891900000,22988.00,22990.00,22972.10,22984.30,1198.736
1674892800000,22984.30,22998.60,22963.20,22975.70,1958.526
1674893700000,22975.80,22975.80,22943.00,22961.20,1834.642
1674894600000,22961.20,22998.70,22955.50,22982.00,2133.637
1674895500000,22982.00,23011.20,22966.40,22972.80,2401.329
1674896400000,22972.70,22998.10,22951.90,22953.40,2783.610
1674897300000,22954.20,22996.40,22880.00,22977.50,6409.890
1674898200000,22977.40,23006.10,22969.20,23002.20,2171.652
1674899100000,23002.30,23011.40,22981.00,22993.00,1615.280
1674900000000,22993.00,23002.70,22977.00,22994.90,1282.171
1674900900000,22994.90,23000.10,22932.00,22996.60,3962.876
1674901800000,22996.70,23009.20,22981.40,22995.90,1898.200
1674902700000,22996.00,22996.00,22963.50,22968.90,1277.500
1674903600000,22968.90,22987.90,22933.80,22938.20,2723.364
1674904500000,22938.20,22980.40,22932.10,22966.60,1688.696
1674905400000,22966.70,22995.00,22954.50,22994.80,1448.929
1674906300000,22994.70,22995.70,22970.30,22973.40,1060.874
1674907200000,22973.40,22974.40,22949.40,22966.10,1814.392
1674908100000,22966.20,22966.20,22911.30,22945.60,3698.119
1674909000000,22945.50,22968.60,22907.50,22940.50,3392.655
1674909900000,22940.50,22964.90,22937.60,22950.40,1552.308
1674910800000,22950.40,22953.00,22880.50,22933.20,8092.184
1674911700000,22933.20,22933.20,22870.80,22920.60,4796.052
1674912600000,22920.60,22958.20,22918.30,22944.10,3084.051
1674913500000,22944.20,22967.50,22936.40,22963.90,1743.313
1674914400000,22963.80,22972.80,22944.10,22950.00,1784.926
1674915300000,22950.00,22974.00,22946.00,22970.30,1496.769
1674916200000,22970.20,22977.00,22959.00,22963.40,1152.367
1674917100000,22963.30,22964.50,22939.20,22941.60,1097.281
1674918000000,22941.50,23038.00,22927.20,23027.90,7701.013
1674918900000,23028.00,23033.70,22984.40,22987.60,4122.499
1674919800000,22987.60,23032.10,22984.80,23028.90,2226.226
1674920700000,23029.00,23033.50,23001.00,23004.70,1723.073
1674921600000,23004.60,23029.20,23000.00,23023.70,1451.749
1674922500000,23023.60,23050.60,23017.00,23024.30,2370.090
1674923400000,23024.30,23034.70,23006.70,23022.30,1127.396
1674924300000,23022.30,23023.70,23000.00,23009.60,1193.167
1674925200000,23009.70,23024.00,22993.30,23010.30,1165.220
1674926100000,23010.30,23011.40,22973.80,22999.50,2070.984
1674927000000,22999.40,23002.60,22968.10,22997.40,1275.265
1674927900000,22997.40,23022.70,22988.60,23012.80,1198.940
1674928800000,23012.90,23026.00,22996.70,22998.00,1136.936
1674929700000,22998.00,23009.90,22990.00,23002.40,609.882
1674930600000,23002.30,23002.40,22971.40,22977.90,1155.006
1674931500000,22977.80,22994.90,22977.80,22991.20,765.485
1674932400000,22991.20,23033.50,22985.00,23027.00,1380.249
1674933300000,23027.00,23037.80,23015.00,23034.50,1418.735
1674934200000,23034.50,23036.30,23023.70,23027.70,828.495
1674935100000,23027.60,23036.30,23023.30,23033.10,623.949
1674936000000,23033.20,23036.20,23020.00,23031.80,931.620
1674936900000,23031.80,23031.90,22993.90,22998.40,1009.320
1674937800000,22998.40,22999.60,22955.20,22992.80,2435.485
1674938700000,22992.90,22995.60,22949.20,22959.20,2210.473
1674939600000,22959.10,22998.50,22935.10,22995.40,2923.566
1674940500000,22995.40,23005.20,22978.30,22985.00,1048.643
1674941400000,22985.00,22999.80,22978.90,22991.60,783.737
1674942300000,22991.60,23001.40,22980.90,22993.90,751.218
1674943200000,22993.90,23010.40,22973.70,23000.30,1388.941
1674944100000,23000.30,23009.70,22968.50,22982.90,824.760
1674945000000,22982.90,22998.20,22966.40,22991.50,806.752
1674945900000,22991.50,23003.50,22969.90,22969.90,770.442
1674946800000,22969.90,22985.60,22953.20,22979.20,1722.919
1674947700000,22979.20,22997.70,22973.00,22995.00,776.615
1674948600000,22995.10,22998.60,22979.00,22985.10,719.595
1674949500000,22985.10,23027.00,22975.70,23015.90,1297.432
1674950400000,23016.00,23023.90,22985.40,22985.40,1611.133
1674951300000,22985.40,22992.70,22961.50,22991.30,1940.730
1674952200000,22991.30,23128.60,22991.20,23104.90,9564.034
1674953100000,23105.00,23141.90,23092.00,23105.10,4381.841
1674954000000,23105.20,23230.00,23105.10,23196.10,11305.672
1674954900000,23196.10,23520.00,23173.50,23393.40,36808.775
1674955800000,23393.40,23455.90,23317.10,23336.50,10837.084
1674956700000,23336.40,23382.10,23200.50,23232.00,10654.306
1674957600000,23232.10,23278.60,23052.60,23113.20,16353.443
1674958500000,23113.20,23177.00,23109.30,23139.50,7087.284
1674959400000,23139.50,23171.30,23117.20,23156.40,2507.916
1674960300000,23156.40,23176.10,23060.00,23142.00,4809.941
1674961200000,23141.90,23154.00,23105.40,23113.80,2361.126
1674962100000,23113.80,23152.20,23102.40,23137.90,1705.096
1674963000000,23138.00,23166.00,23136.70,23155.80,1219.138
1674963900000,23155.70,23196.50,23154.80,23190.00,2393.666
1674964800000,23190.00,23209.30,23175.00,23180.10,2584.773
1674965700000,23180.20,23191.30,23143.10,23158.00,1993.016
1674966600000,23158.10,23212.40,23154.40,23210.20,1822.653
1674967500000,23210.10,23239.50,23204.60,23228.40,2406.185
1674968400000,23228.30,23237.60,23190.30,23193.80,1826.889
1674969300000,23193.80,23212.40,23187.60,23202.30,1383.100
1674970200000,23202.40,23233.20,23190.90,23232.00,1343.940
1674971100000,23232.00,23250.00,23211.00,23244.60,1412.686
1674972000000,23244.70,23266.00,23219.40,23220.70,2227.940
1674972900000,23220.60,23230.70,23207.50,23213.50,1331.104
1674973800000,23213.50,23232.70,23202.00,23208.30,1790.914
1674974700000,23208.30,23216.10,23181.70,23196.20,1986.140
1674975600000,23196.20,23218.40,23186.30,23198.00,1251.695
1674976500000,23198.00,23205.90,23174.20,23180.10,1625.832
1674977400000,23180.10,23195.00,23173.40,23191.00,966.079
1674978300000,23190.90,23205.60,23190.90,23200.40,870.702
1674979200000,23200.40,23222.00,23191.00,23205.00,1338.023
1674980100000,23205.00,23207.80,23161.20,23161.30,1143.129
1674981000000,23161.20,23185.70,23154.30,23181.10,1234.713
1674981900000,23181.10,23185.70,23151.00,23169.50,1547.098
1674982800000,23169.60,23196.60,23157.50,23193.40,1273.840
1674983700000,23193.30,23265.00,23193.30,23252.80,4559.438
1674984600000,23252.80,23372.00,23228.10,23340.60,13493.856
1674985500000,23340.60,23355.80,23256.00,23293.00,6759.059
1674986400000,23293.00,23463.90,23293.00,23399.90,16346.823
1674987300000,23400.00,23500.00,23390.40,23408.60,12305.958
1674988200000,23408.50,23455.00,23350.40,23414.50,7709.435
1674989100000,23414.60,23450.00,23390.60,23446.90,4207.671
1674990000000,23446.90,23680.00,23266.80,23434.60,30432.475
1674990900000,23434.10,23446.50,23382.00,23404.40,5133.364
1674991800000,23404.40,23424.40,23368.80,23381.80,3252.097
1674992700000,23381.80,23440.00,23376.80,23430.00,3941.650
1674993600000,23430.00,23450.00,23390.90,23391.50,3499.718
1674994500000,23391.40,23412.00,23351.60,23400.00,3736.382
1674995400000,23400.00,23437.60,23370.10,23431.10,2400.642
1674996300000,23431.10,23545.60,23430.10,23481.80,12958.749
1674997200000,23481.70,23675.80,23463.00,23560.30,14907.470
1674998100000,23560.30,23621.70,23552.10,23595.00,8101.720
1674999000000,23594.90,23603.60,23532.00,23565.90,6534.798
1674999900000,23566.00,23597.50,23521.50,23538.10,5251.602
1675000800000,23538.00,23596.30,23517.50,23544.70,4578.039
1675001700000,23544.60,23554.20,23417.10,23487.50,9861.640
1675002600000,23487.60,23520.00,23456.60,23517.90,4172.314
1675003500000,23517.80,23548.90,23500.00,23540.50,3153.462
1675004400000,23540.50,23543.30,23500.00,23503.60,2289.368
1675005300000,23503.70,23514.60,23471.00,23497.80,3154.420
1675006200000,23497.80,23544.70,23497.60,23544.30,2119.125
1675007100000,23544.30,23549.30,23518.30,23522.70,1895.883
1675008000000,23522.70,23569.90,23473.70,23529.20,5462.919
1675008900000,23529.20,23579.50,23529.20,23535.00,4302.191
1675009800000,23535.00,23562.60,23473.80,23560.70,5139.583
1675010700000,23560.60,23650.00,23546.80,23585.80,9583.457
1675011600000,23585.80,23609.00,23548.20,23595.40,4011.807
1675012500000,23595.40,23644.70,23583.50,23606.10,5533.647
1675013400000,23605.90,23622.00,23576.00,23604.90,2475.643
1675014300000,23604.80,23627.60,23568.00,23590.60,3010.409
1675015200000,23590.60,23593.00,23536.00,23559.10,3344.914
1675016100000,23559.00,23614.30,23553.10,23607.60,2654.086
1675017000000,23607.50,23770.20,23565.90,23708.50,21938.905
1675017900000,23708.50,23740.80,23664.00,23681.90,7420.989
1675018800000,23681.80,23789.60,23661.80,23785.20,8377.385
1675019700000,23785.10,23875.00,23722.20,23829.70,21277.830
1675020600000,23829.60,23950.00,23806.60,23930.00,21300.584
1675021500000,23929.90,23962.70,23865.10,23896.60,8688.611
1675022400000,23896.50,23910.10,23708.30,23785.10,15351.654
1675023300000,23785.10,23828.60,23734.30,23800.10,5089.161
1675024200000,23800.00,23826.00,23784.60,23788.90,2628.531
1675025100000,23788.90,23789.00,23600.00,23701.00,10723.065
1675026000000,23701.00,23727.00,23656.00,23723.80,3819.804
1675026900000,23723.90,23760.60,23702.90,23752.70,2937.555
1675027800000,23752.70,23814.40,23747.10,23814.40,4372.447
1675028700000,23814.40,23832.10,23775.60,23795.80,3461.098
1675029600000,23795.80,23825.00,23761.00,23801.80,2427.152
1675030500000,23801.80,23808.40,23780.00,23780.00,1232.482
1675031400000,23780.00,23790.30,23760.90,23772.30,1353.445
1675032300000,23772.30,23780.00,23724.00,23773.40,2216.576
1675033200000,23773.40,23879.70,23760.00,23870.90,6455.802
1675034100000,23870.90,23881.90,23753.30,23753.70,4382.394
1675035000000,23753.80,23793.00,23728.50,23747.10,3361.482
1675035900000,23747.10,23786.70,23740.20,23740.30,2033.829
1675036800000,23740.20,23804.60,23718.00,23777.90,5306.282
1675037700000,23777.90,23788.80,23685.00,23708.90,5552.225
1675038600000,23708.80,23757.20,23695.20,23750.90,2891.253
1675039500000,23751.00,23778.50,23726.40,23752.70,2358.398
1675040400000,23752.70,23768.90,23673.40,23683.00,3397.545
1675041300000,23683.00,23699.00,23619.40,23685.90,7125.666
1675042200000,23685.90,23687.00,23638.90,23677.10,2482.352
1675043100000,23677.10,23680.00,23657.00,23672.80,1465.658
1675044000000,23672.70,23673.10,23568.00,23597.90,6808.678
1675044900000,23597.90,23648.60,23590.10,23635.30,2575.652
1675045800000,23635.40,23644.90,23605.40,23627.30,1688.392
1675046700000,23627.30,23656.70,23604.50,23649.30,2409.246
1675047600000,23649.30,23665.50,23625.70,23664.60,2048.259
1675048500000,23664.60,23672.70,23645.80,23648.30,1574.799
1675049400000,23648.20,23685.00,23643.70,23680.60,1351.721
1675050300000,23680.60,23704.00,23663.00,23700.80,1587.719
1675051200000,23700.80,23767.00,23695.30,23734.10,4447.682
1675052100000,23734.00,23756.90,23731.20,23748.50,1748.210
1675053000000,23748.50,23752.80,23721.60,23721.60,1366.776
1675053900000,23721.60,23724.50,23700.50,23716.40,1789.461
1675054800000,23716.30,23716.40,23683.20,23687.40,1932.932
1675055700000,23687.40,23698.50,23675.00,23690.60,1498.752
1675056600000,23690.60,23719.80,23663.60,23715.30,1849.940
1675057500000,23715.30,23735.10,23701.40,23733.70,1819.582
1675058400000,23733.70,23748.20,23720.00,23733.80,2075.189
1675059300000,23733.70,23742.90,23713.10,23729.20,1424.652
1675060200000,23729.20,23732.80,23658.00,23684.90,2655.789
1675061100000,23685.00,23705.70,23680.00,23697.40,1466.849
1675062000000,23697.40,23708.90,23666.60,23669.70,1585.090
1675062900000,23669.70,23678.40,23600.00,23630.90,5953.128
1675063800000,23630.90,23659.30,23626.00,23643.40,2148.814
1675064700000,23643.50,23664.60,23620.80,23648.10,2054.850
1675065600000,23648.00,23678.60,23634.80,23670.10,2773.807
1675066500000,23670.10,23671.20,23529.00,23552.50,8935.116
1675067400000,23552.40,23599.90,23500.80,23571.60,6741.723
1675068300000,23571.70,23590.50,23529.00,23554.10,3895.537
1675069200000,23554.20,23554.20,23283.00,23290.00,30935.852
1675070100000,23290.00,23364.00,23220.00,23298.00,22268.275
1675071000000,23298.10,23337.60,23110.00,23180.70,23162.550
1675071900000,23180.70,23219.90,23146.00,23192.90,9578.358
1675072800000,23192.90,23262.40,23100.00,23257.20,13492.044
1675073700000,23257.20,23297.40,23230.00,23279.50,6626.496
1675074600000,23279.50,23304.60,23253.50,23260.10,3994.950
1675075500000,23260.00,23278.00,23187.80,23245.20,5665.885
1675076400000,23245.20,23273.10,23220.30,23246.90,3375.169
1675077300000,23246.80,23263.90,23216.00,23252.50,2006.363
1675078200000,23252.50,23259.40,23001.00,23177.00,18419.755
